Date,Close_MSFT,Return_MSFT,Close_AAPL,Return_AAPL,Close_NVDA,Return_NVDA,Close_AVGO,Return_AVGO,Close_ORCL,Return_ORCL,Close_CRM,Return_CRM,Close_ADBE,Return_ADBE,Close_AMD,Return_AMD,Close_QCOM,Return_QCOM,Close_^GSPC,Return_^GSPC,Close_^VIX,Return_^VIX,Return_SP500,^VIX,Date,Year,Quarter,Month
2018-01-03,79.06616973876953,0.46541310466186037,40.26007080078125,-0.017374383867785337,5.246500015258789,6.581378635673718,21.28358268737793,1.093584110261836,42.05971145629883,2.316046748175893,103.49939727783205,0.8428102625431588,181.0399932861328,1.8795702843278361,11.550000190734863,5.191262953208109,53.01537322998047,1.1349689099556581,2713.06005859375,0.6398818768781567,9.149999618530272,-6.345965303826784,0.6398818768781567,9.149999618530272,2018-01-03,2018,1,1
2018-01-04,79.7620620727539,0.8801391749259757,40.447078704833984,0.46449968997348545,5.274156093597412,0.5271338655901792,21.29067611694336,0.0333281744413938,42.47405624389648,0.9851346413257467,104.8657684326172,1.320173054841356,183.22000122070312,1.2041582055987154,12.119999885559082,4.935062211353536,53.08773040771485,0.13648338835698937,2723.989990234375,0.40286360805039667,9.220000267028809,0.7650344417148736,0.40286360805039667,9.220000267028809,2018-01-04,2018,1,1
2018-01-05,80.75096893310547,1.2398210811670696,40.90758514404297,1.1385406658650732,5.318851470947266,0.8474413073233045,21.416831970214844,0.5925403804865059,42.729713439941406,0.6019137766755334,106.2616195678711,1.3310836854743657,185.33999633789065,1.157076248806388,11.880000114440918,-1.980196150035629,53.44149017333984,0.6663682227665557,2743.14990234375,0.7033767443369587,9.220000267028809,0.0,0.7033767443369587,9.220000267028809,2018-01-05,2018,1,1
2018-01-08,80.83336639404297,0.10203897492022662,40.75563430786133,-0.371449049477246,5.481823921203613,3.0640534172939216,21.46808433532715,0.2393088071269478,43.17931365966797,1.0521957287602524,107.0086898803711,0.7030481142091372,185.0399932861328,-0.1618663308975754,12.279999732971191,3.3670001235441616,53.28068161010742,-0.3009058368522721,2747.7099609375,0.16623439316436617,9.520000457763672,3.253798069916325,0.16623439316436617,9.520000457763672,2018-01-08,2018,1,1
2018-01-09,80.77843475341797,-0.06795664102027255,40.75096130371094,-0.011465909511043648,5.480342864990234,-0.027017580912258587,21.170825958251957,-1.3846525494873085,43.41826248168945,0.5533872629492009,107.29376983642578,0.2664082294376202,186.6999969482422,0.8971053406505725,11.81999969482422,-3.7459287308605815,52.476688385009766,-1.508976989035249,2751.2900390625,0.13029315960912946,10.079999923706056,5.88234704847832,0.13029315960912946,10.079999923706056,2018-01-09,2018,1,1
2018-01-10,80.41214752197266,-0.4534468049095408,40.741607666015625,-0.022953170664130607,5.523308277130127,0.7839913158420364,20.723756790161133,-2.111722844316166,43.18817138671875,-0.5299408171106301,106.94972229003906,-0.3206593886217579,187.1100006103516,0.21960560729044065,11.960000038146973,1.1844360993008785,52.46865463256836,-0.01530918335101994,2748.22998046875,-0.11122268282528491,9.81999969482422,-2.5793673695410413,-0.11122268282528491,9.81999969482422,2018-01-10,2018,1,1
2018-01-11,80.6502456665039,0.2960972338988732,40.9730224609375,0.5680060463468362,5.5331854820251465,0.1788276952767065,20.77658462524414,0.2549143749268845,43.3209114074707,0.30735272295592253,107.24461364746094,0.27572896040080064,188.9199981689453,0.9673441038370534,12.140000343322754,1.5050192692446673,52.60534286499024,0.26051407908034285,2767.56005859375,0.7033646478779465,9.880000114440918,0.6110022554106864,0.7033646478779465,9.880000114440918,2018-01-11,2018,1,1
2018-01-12,82.04203033447266,1.7257041890782476,41.396114349365234,1.032610881540652,5.506022930145264,-0.4909026087797308,20.838876724243164,0.2998187629132065,43.81651306152344,1.1440240704798876,108.365234375,1.0449202896313459,195.0500030517578,3.244762302681492,12.020000457763672,-0.9884669041635097,52.56513214111328,-0.07643847884455379,2786.239990234375,0.6749602987881076,10.15999984741211,2.83400536161873,0.6749602987881076,10.15999984741211,2018-01-12,2018,1,1
2018-01-16,80.89744567871094,-1.3951198563656009,41.18574905395508,-0.5081764284318169,5.435154438018799,-1.2871085541337424,20.75687026977539,-0.39352627088757863,43.88731384277344,0.16158470015765758,107.0381851196289,-1.2246079317088099,192.4600067138672,-1.327862751790554,11.90999984741211,-0.9151464738964554,54.872589111328125,4.389710205655684,2776.419921875,-0.3524487622672101,11.65999984741211,14.763779749288775,-0.3524487622672101,11.65999984741211,2018-01-16,2018,1,1
2018-01-17,82.53646850585938,2.026050159430137,41.8659782409668,1.6516130036158705,5.548987865447998,2.094391773542559,20.958721160888672,0.9724534021258613,44.48912811279297,1.3712715983838386,108.16864776611328,1.0561302447541943,196.4900054931641,2.0939408909448787,12.18000030517578,2.2670063914596694,54.68768310546875,-0.3369733574703937,2802.56005859375,0.9415051560751175,11.90999984741211,2.1440823608199766,0.9415051560751175,11.90999984741211,2018-01-17,2018,1,1
